Product_Name,Price_Bought,Quantity_Bought,Price_Sold,Quantity_Sold,Start_Date,End_Date
Pepsi Shampoo 6x250ml,232.12,295,282.82,194,08-05-2025,14-05-2025
Nescafé Toothpaste 500g,223.8,188,285.44,132,08-05-2025,14-05-2025
Coca-Cola Soap 2kg,131.77,296,147.8,212,08-05-2025,14-05-2025
Surf Excel Oil 1L,29.55,261,36.18,168,08-05-2025,14-05-2025
Amul Lentils 200g,130.05,350,144.04,296,08-05-2025,14-05-2025
Haldiram Butter 5kg,104.86,220,127.44,193,08-05-2025,14-05-2025
Surf Excel Toothpaste 200g,197.19,211,224.19,158,08-05-2025,14-05-2025
Godrej Chocolate 250g,148.2,277,188.13,198,08-05-2025,14-05-2025
Surf Excel Butter 250g,201.92,331,228.46,225,08-05-2025,14-05-2025
Kellogg's Sanitizer 100g,196.8,362,244.67,266,08-05-2025,14-05-2025
Dettol Butter 500g,204.08,335,261.96,261,08-05-2025,14-05-2025
Colgate Shampoo 100g,58.66,287,73.7,180,08-05-2025,14-05-2025
Tata Sanitizer 1kg,96.81,326,123.1,316,08-05-2025,14-05-2025
Coca-Cola Butter 2kg,265.2,306,327.86,201,08-05-2025,14-05-2025
Surf Excel Biscuit 100g,111.5,184,143.21,177,08-05-2025,14-05-2025
Parle Atta 1kg,299.82,310,370.79,288,08-05-2025,14-05-2025
Godrej Ketchup 750g,53.76,301,69.68,298,08-05-2025,14-05-2025
Godrej Toothpaste 200g,94.74,206,121.63,126,08-05-2025,14-05-2025
Kellogg's Butter 6x250ml,264.07,397,338.41,316,08-05-2025,14-05-2025
Parle Chips 5kg,225.58,389,265.83,304,08-05-2025,14-05-2025
Kellogg's Energy Drink 2kg,178.9,333,209.91,303,08-05-2025,14-05-2025
Cadbury Tea 250g,295.63,178,351.59,162,08-05-2025,14-05-2025
Amul Butter 6x250ml,90.51,199,107.27,185,08-05-2025,14-05-2025
Colgate Tea 1kg,252.06,382,295.84,308,08-05-2025,14-05-2025
Haldiram Toothpaste 1kg,134.04,170,165.76,114,08-05-2025,14-05-2025
Dettol Chocolate 2kg,34.13,303,40.21,211,08-05-2025,14-05-2025
Godrej Oil 500g,94.9,253,108.54,247,08-05-2025,14-05-2025
Colgate Lentils 1L,41.5,149,47.68,133,08-05-2025,14-05-2025
Kellogg's Chocolate 500g,68.23,252,89.1,198,08-05-2025,14-05-2025
Nescafé Chips 100g,123.0,239,138.3,194,08-05-2025,14-05-2025
Dettol Noodles 2kg,89.69,253,108.27,239,08-05-2025,14-05-2025
Colgate Corn Flakes 250g,131.69,288,154.02,222,08-05-2025,14-05-2025
Maggi Detergent 2kg,281.91,303,349.67,264,08-05-2025,14-05-2025
Nescafé Coffee 2kg,136.15,329,161.25,255,08-05-2025,14-05-2025
Cadbury Atta 5kg,120.77,246,134.6,220,08-05-2025,14-05-2025
Horlicks Chocolate 2kg,79.64,367,94.98,300,08-05-2025,14-05-2025
Haldiram Atta 500g,219.98,145,284.36,141,08-05-2025,14-05-2025
Amul Coffee 2kg,74.69,365,85.66,227,08-05-2025,14-05-2025
Coca-Cola Salt 5kg,274.0,205,330.82,187,08-05-2025,14-05-2025
Amul Lentils 250g,65.87,398,81.76,345,08-05-2025,14-05-2025
Cadbury Lentils 500g,57.97,394,67.11,239,08-05-2025,14-05-2025
Colgate Oil 5kg,33.71,149,40.39,130,08-05-2025,14-05-2025
Amul Biscuit 750g,144.52,156,172.09,133,08-05-2025,14-05-2025
Dettol Shampoo 750g,139.82,185,174.42,142,08-05-2025,14-05-2025
Godrej Salt 250g,115.36,128,136.69,122,08-05-2025,14-05-2025
Maggi Shampoo 2kg,180.03,319,220.63,245,08-05-2025,14-05-2025
Tata Atta 5kg,143.45,342,166.23,288,08-05-2025,14-05-2025
Britannia Ketchup 2kg,59.39,200,70.69,156,08-05-2025,14-05-2025
Kellogg's Energy Drink 1L,240.87,147,300.52,117,08-05-2025,14-05-2025
Haldiram Oil 200g,35.32,272,39.86,260,08-05-2025,14-05-2025
Maggi Chocolate 2kg,152.52,186,168.11,169,08-05-2025,14-05-2025
Dove Detergent 750g,199.8,152,255.24,125,08-05-2025,14-05-2025
Surf Excel Soap 750g,193.78,207,214.8,156,08-05-2025,14-05-2025
Maggi Atta 6x250ml,199.37,174,248.02,105,08-05-2025,14-05-2025
Colgate Sanitizer 750g,95.54,214,117.7,143,08-05-2025,14-05-2025
Parle Chips 6x250ml,151.61,136,169.27,121,08-05-2025,14-05-2025
Lay's Oil 100g,185.42,380,223.33,359,08-05-2025,14-05-2025
Amul Sanitizer 6x250ml,232.47,363,288.12,349,08-05-2025,14-05-2025
Cadbury Soap 1kg,287.54,353,322.24,216,08-05-2025,14-05-2025
Godrej Coffee 750g,108.94,240,120.08,227,08-05-2025,14-05-2025
Kellogg's Salt 250g,24.23,131,30.0,110,08-05-2025,14-05-2025
Dettol Lentils 250g,132.21,366,170.27,243,08-05-2025,14-05-2025
Dove Butter 1L,123.81,158,156.63,146,08-05-2025,14-05-2025
Dove Chips 1kg,201.0,336,248.98,307,08-05-2025,14-05-2025
Amul Tea 6x250ml,172.02,209,215.46,144,08-05-2025,14-05-2025
Amul Chips 100g,244.34,363,283.84,290,08-05-2025,14-05-2025
Pepsi Coffee 1L,285.25,313,327.81,264,08-05-2025,14-05-2025
Coca-Cola Soap 750g,190.83,380,236.57,280,08-05-2025,14-05-2025
Amul Oil 6x250ml,57.89,253,66.04,195,08-05-2025,14-05-2025
Horlicks Atta 1kg,159.73,286,204.02,230,08-05-2025,14-05-2025
Kellogg's Rice 500g,248.87,303,291.11,253,08-05-2025,14-05-2025
Pepsi Chocolate 1L,64.36,306,75.4,219,08-05-2025,14-05-2025
Colgate Detergent 750g,260.29,297,339.81,230,08-05-2025,14-05-2025
Colgate Salt 1kg,160.58,237,193.98,177,08-05-2025,14-05-2025
Maggi Lentils 6x250ml,209.35,293,255.75,221,08-05-2025,14-05-2025
Nescafé Noodles 6x250ml,229.56,196,252.81,171,08-05-2025,14-05-2025
Haldiram Chips 500g,85.81,381,106.96,326,08-05-2025,14-05-2025
Lay's Atta 200g,183.63,258,231.76,210,08-05-2025,14-05-2025
Parle Salt 750g,100.97,236,116.02,141,08-05-2025,14-05-2025
Godrej Sanitizer 5kg,247.46,365,306.25,332,08-05-2025,14-05-2025
Pepsi Lentils 500g,161.16,168,195.26,166,08-05-2025,14-05-2025
Dove Shampoo 100g,33.28,224,40.24,207,08-05-2025,14-05-2025
Nescafé Atta 250g,214.4,196,261.34,124,08-05-2025,14-05-2025
Amul Rice 1kg,57.48,311,68.04,196,08-05-2025,14-05-2025
Kellogg's Chips 6x250ml,144.33,136,174.79,134,08-05-2025,14-05-2025
Maggi Soap 1kg,46.09,165,50.88,151,08-05-2025,14-05-2025
Parle Chips 750g,242.58,226,269.23,190,08-05-2025,14-05-2025
Nestlé Atta 200g,195.24,229,212.91,207,08-05-2025,14-05-2025
Coca-Cola Rice 1L,54.17,220,68.61,207,08-05-2025,14-05-2025
Lay's Corn Flakes 1L,37.24,399,43.44,346,08-05-2025,14-05-2025
Horlicks Shampoo 500g,177.39,308,218.77,184,08-05-2025,14-05-2025
Dettol Chocolate 6x250ml,102.98,181,118.72,165,08-05-2025,14-05-2025
Pepsi Toothpaste 100g,243.59,180,276.25,134,08-05-2025,14-05-2025
Surf Excel Ketchup 6x250ml,156.06,248,180.25,221,08-05-2025,14-05-2025
Parle Coffee 5kg,129.48,200,163.49,178,08-05-2025,14-05-2025
Kellogg's Rice 1kg,138.68,158,164.01,153,08-05-2025,14-05-2025
Amul Oil 100g,147.51,223,180.54,167,08-05-2025,14-05-2025
Maggi Atta 1kg,27.69,331,32.36,285,08-05-2025,14-05-2025
Aashirvaad Chips 200g,283.53,244,371.39,197,08-05-2025,14-05-2025
Pepsi Salt 2kg,111.52,311,134.15,272,08-05-2025,14-05-2025
Horlicks Oil 750g,46.1,183,58.89,162,08-05-2025,14-05-2025
Nestlé Sanitizer 250g,106.23,275,123.51,199,08-05-2025,14-05-2025
Parle Butter 6x250ml,252.03,200,279.96,139,08-05-2025,14-05-2025
Aashirvaad Oil 200g,201.97,267,261.63,178,08-05-2025,14-05-2025
Aashirvaad Shampoo 1L,123.09,329,144.67,201,08-05-2025,14-05-2025
