Product_Name,Price_Bought,Quantity_Bought,Price_Sold,Quantity_Sold,Start_Date,End_Date
Aashirvaad Shampoo 1kg,140.17,204,156.77,179,29-05-2025,04-06-2025
Britannia Butter 2kg,143.83,341,180.86,324,29-05-2025,04-06-2025
Parle Chocolate 250g,170.04,300,209.47,227,29-05-2025,04-06-2025
Maggi Atta 500g,106.65,350,124.24,333,29-05-2025,04-06-2025
Coca-Cola Biscuit 5kg,291.42,143,320.01,94,29-05-2025,04-06-2025
Nescafé Coffee 1L,264.79,218,321.76,179,29-05-2025,04-06-2025
Tata Shampoo 100g,133.66,271,148.51,173,29-05-2025,04-06-2025
Haldiram Oil 500g,61.49,170,72.29,155,29-05-2025,04-06-2025
Maggi Atta 2kg,69.93,267,85.16,172,29-05-2025,04-06-2025
Godrej Sanitizer 500g,84.09,332,98.78,249,29-05-2025,04-06-2025
Pepsi Biscuit 1kg,293.64,302,366.81,270,29-05-2025,04-06-2025
Surf Excel Biscuit 1kg,38.91,195,46.29,173,29-05-2025,04-06-2025
Coca-Cola Oil 1kg,268.86,316,313.97,196,29-05-2025,04-06-2025
Horlicks Ketchup 500g,73.61,305,92.38,292,29-05-2025,04-06-2025
Horlicks Salt 250g,158.05,292,178.82,240,29-05-2025,04-06-2025
Maggi Corn Flakes 1kg,25.47,246,30.62,203,29-05-2025,04-06-2025
Kellogg's Oil 100g,265.1,361,306.67,356,29-05-2025,04-06-2025
Amul Chocolate 1L,104.92,147,135.14,110,29-05-2025,04-06-2025
Pepsi Shampoo 6x250ml,232.12,130,278.56,112,29-05-2025,04-06-2025
Nescafé Toothpaste 500g,223.8,252,290.7,176,29-05-2025,04-06-2025
Coca-Cola Soap 2kg,131.77,259,146.54,196,29-05-2025,04-06-2025
Surf Excel Oil 1L,29.55,389,36.31,264,29-05-2025,04-06-2025
Amul Lentils 200g,130.05,389,144.81,375,29-05-2025,04-06-2025
Haldiram Butter 5kg,104.86,137,124.88,129,29-05-2025,04-06-2025
Surf Excel Toothpaste 200g,197.19,344,220.85,259,29-05-2025,04-06-2025
Godrej Chocolate 250g,148.2,320,188.0,204,29-05-2025,04-06-2025
Surf Excel Butter 250g,201.92,347,233.67,301,29-05-2025,04-06-2025
Kellogg's Sanitizer 100g,196.8,239,240.58,232,29-05-2025,04-06-2025
Dettol Butter 500g,204.08,225,261.87,186,29-05-2025,04-06-2025
Colgate Shampoo 100g,58.66,337,73.63,204,29-05-2025,04-06-2025
Tata Sanitizer 1kg,96.81,228,122.26,227,29-05-2025,04-06-2025
Coca-Cola Butter 2kg,265.2,301,323.46,246,29-05-2025,04-06-2025
Surf Excel Biscuit 100g,111.5,310,146.09,304,29-05-2025,04-06-2025
Parle Atta 1kg,299.82,209,367.37,137,29-05-2025,04-06-2025
Godrej Ketchup 750g,53.76,261,68.77,170,29-05-2025,04-06-2025
Godrej Toothpaste 200g,94.74,313,123.9,193,29-05-2025,04-06-2025
Kellogg's Butter 6x250ml,264.07,123,336.53,112,29-05-2025,04-06-2025
Parle Chips 5kg,225.58,185,270.09,136,29-05-2025,04-06-2025
Kellogg's Energy Drink 2kg,178.9,341,215.19,334,29-05-2025,04-06-2025
Cadbury Tea 250g,295.63,383,350.66,255,29-05-2025,04-06-2025
Amul Butter 6x250ml,90.51,366,107.72,311,29-05-2025,04-06-2025
Colgate Tea 1kg,252.06,398,300.41,307,29-05-2025,04-06-2025
Haldiram Toothpaste 1kg,134.04,341,162.79,239,29-05-2025,04-06-2025
Dettol Chocolate 2kg,34.13,260,39.75,218,29-05-2025,04-06-2025
Godrej Oil 500g,94.9,223,107.31,172,29-05-2025,04-06-2025
Colgate Lentils 1L,41.5,280,48.03,274,29-05-2025,04-06-2025
Kellogg's Chocolate 500g,68.23,296,88.62,284,29-05-2025,04-06-2025
Nescafé Chips 100g,123.0,281,137.27,264,29-05-2025,04-06-2025
Dettol Noodles 2kg,89.69,178,105.68,156,29-05-2025,04-06-2025
Colgate Corn Flakes 250g,131.69,323,153.61,198,29-05-2025,04-06-2025
Maggi Detergent 2kg,281.91,260,350.62,216,29-05-2025,04-06-2025
Nescafé Coffee 2kg,136.15,336,166.11,212,29-05-2025,04-06-2025
Cadbury Atta 5kg,120.77,343,131.06,298,29-05-2025,04-06-2025
Horlicks Chocolate 2kg,79.64,394,97.98,385,29-05-2025,04-06-2025
Haldiram Atta 500g,219.98,154,286.49,114,29-05-2025,04-06-2025
Amul Coffee 2kg,74.69,180,84.57,149,29-05-2025,04-06-2025
Coca-Cola Salt 5kg,274.0,344,333.84,272,29-05-2025,04-06-2025
Amul Lentils 250g,65.87,298,83.18,250,29-05-2025,04-06-2025
Cadbury Lentils 500g,57.97,279,66.04,237,29-05-2025,04-06-2025
Colgate Oil 5kg,33.71,366,39.14,239,29-05-2025,04-06-2025
Amul Biscuit 750g,144.52,144,172.63,95,29-05-2025,04-06-2025
Dettol Shampoo 750g,139.82,259,177.17,187,29-05-2025,04-06-2025
Godrej Salt 250g,115.36,136,135.63,85,29-05-2025,04-06-2025
Maggi Shampoo 2kg,180.03,285,224.48,207,29-05-2025,04-06-2025
Tata Atta 5kg,143.45,133,166.64,92,29-05-2025,04-06-2025
Britannia Ketchup 2kg,59.39,195,71.83,184,29-05-2025,04-06-2025
Kellogg's Energy Drink 1L,240.87,149,300.0,97,29-05-2025,04-06-2025
Haldiram Oil 200g,35.32,198,39.76,194,29-05-2025,04-06-2025
Maggi Chocolate 2kg,152.52,152,170.44,138,29-05-2025,04-06-2025
Dove Detergent 750g,199.8,357,256.06,216,29-05-2025,04-06-2025
Surf Excel Soap 750g,193.78,229,218.69,176,29-05-2025,04-06-2025
Maggi Atta 6x250ml,199.37,143,252.53,113,29-05-2025,04-06-2025
Colgate Sanitizer 750g,95.54,214,117.82,192,29-05-2025,04-06-2025
Parle Chips 6x250ml,151.61,369,172.15,282,29-05-2025,04-06-2025
Lay's Oil 100g,185.42,363,223.61,345,29-05-2025,04-06-2025
Amul Sanitizer 6x250ml,232.47,336,285.13,302,29-05-2025,04-06-2025
Cadbury Soap 1kg,287.54,211,322.3,147,29-05-2025,04-06-2025
Godrej Coffee 750g,108.94,256,119.32,202,29-05-2025,04-06-2025
Kellogg's Salt 250g,24.23,163,30.06,158,29-05-2025,04-06-2025
Dettol Lentils 250g,132.21,300,172.01,203,29-05-2025,04-06-2025
Dove Butter 1L,123.81,178,154.79,150,29-05-2025,04-06-2025
Dove Chips 1kg,201.0,377,255.96,290,29-05-2025,04-06-2025
Amul Tea 6x250ml,172.02,316,210.9,263,29-05-2025,04-06-2025
Amul Chips 100g,244.34,298,280.43,251,29-05-2025,04-06-2025
Pepsi Coffee 1L,285.25,145,324.14,107,29-05-2025,04-06-2025
Coca-Cola Soap 750g,190.83,284,235.71,275,29-05-2025,04-06-2025
Amul Oil 6x250ml,57.89,389,67.05,373,29-05-2025,04-06-2025
Horlicks Atta 1kg,159.73,367,205.77,317,29-05-2025,04-06-2025
Kellogg's Rice 500g,248.87,140,287.31,127,29-05-2025,04-06-2025
Pepsi Chocolate 1L,64.36,385,75.55,254,29-05-2025,04-06-2025
Colgate Detergent 750g,260.29,171,337.73,168,29-05-2025,04-06-2025
Colgate Salt 1kg,160.58,336,195.37,321,29-05-2025,04-06-2025
Maggi Lentils 6x250ml,209.35,180,261.97,175,29-05-2025,04-06-2025
Nescafé Noodles 6x250ml,229.56,146,255.27,137,29-05-2025,04-06-2025
Haldiram Chips 500g,85.81,187,107.09,166,29-05-2025,04-06-2025
Lay's Atta 200g,183.63,343,236.13,210,29-05-2025,04-06-2025
Parle Salt 750g,100.97,204,115.65,141,29-05-2025,04-06-2025
Godrej Sanitizer 5kg,247.46,263,312.27,243,29-05-2025,04-06-2025
Pepsi Lentils 500g,161.16,155,192.07,105,29-05-2025,04-06-2025
Dove Shampoo 100g,33.28,163,39.81,99,29-05-2025,04-06-2025
Nescafé Atta 250g,214.4,188,263.56,146,29-05-2025,04-06-2025
Amul Rice 1kg,57.48,203,66.82,170,29-05-2025,04-06-2025
Kellogg's Chips 6x250ml,144.33,245,173.11,212,29-05-2025,04-06-2025
Maggi Soap 1kg,46.09,227,51.73,183,29-05-2025,04-06-2025
Parle Chips 750g,242.58,342,269.4,206,29-05-2025,04-06-2025
Nestlé Atta 200g,195.24,170,218.44,162,29-05-2025,04-06-2025
Coca-Cola Rice 1L,54.17,332,68.34,261,29-05-2025,04-06-2025
Lay's Corn Flakes 1L,37.24,211,43.6,149,29-05-2025,04-06-2025
Horlicks Shampoo 500g,177.39,121,223.74,84,29-05-2025,04-06-2025
Dettol Chocolate 6x250ml,102.98,173,118.13,172,29-05-2025,04-06-2025
Pepsi Toothpaste 100g,243.59,318,278.86,226,29-05-2025,04-06-2025
Surf Excel Ketchup 6x250ml,156.06,392,182.34,306,29-05-2025,04-06-2025
Parle Coffee 5kg,129.48,311,163.28,209,29-05-2025,04-06-2025
Kellogg's Rice 1kg,138.68,227,164.11,222,29-05-2025,04-06-2025
Amul Oil 100g,147.51,259,179.94,237,29-05-2025,04-06-2025
Maggi Atta 1kg,27.69,395,32.29,311,29-05-2025,04-06-2025
Aashirvaad Chips 200g,283.53,336,371.89,214,29-05-2025,04-06-2025
Pepsi Salt 2kg,111.52,396,131.16,257,29-05-2025,04-06-2025
Horlicks Oil 750g,46.1,266,59.91,230,29-05-2025,04-06-2025
Nestlé Sanitizer 250g,106.23,275,123.5,245,29-05-2025,04-06-2025
Parle Butter 6x250ml,252.03,398,285.33,368,29-05-2025,04-06-2025
Aashirvaad Oil 200g,201.97,292,257.69,256,29-05-2025,04-06-2025
Aashirvaad Shampoo 1L,123.09,390,145.31,314,29-05-2025,04-06-2025
